common_voice_ja_19779202.mp3	because of illness he was unable to attend that meeting
common_voice_ja_19779203.mp3	she parked the car at the gate
common_voice_ja_19779204.mp3	the policeman told me the way to the station
common_voice_ja_19779205.mp3	my father does nothing at home
common_voice_ja_19779206.mp3	the soldiers are ready for battle
common_voice_ja_19779207.mp3	next year i think i'm going to buy a new car
common_voice_ja_19779208.mp3	the wall was topped with broken glass
common_voice_ja_19779209.mp3	take one piece of paper at a time
common_voice_ja_19779210.mp3	use a ballpoint pen when filling out the transfer form
common_voice_ja_19779211.mp3	recently i get calf cramps when i sleep
common_voice_ja_19779212.mp3	the daughter was always frustrated at her mother who didn't keep her promises
common_voice_ja_19779213.mp3	the sick people are already doing all right
common_voice_ja_19779214.mp3	my father goes for a jog every morning
common_voice_ja_19779215.mp3	i felt sorry for the dying birds
common_voice_ja_19779216.mp3	unless she has something to do she rarely goes out
common_voice_ja_19779217.mp3	the pajamas and t shirt were rolled up to reveal a flat tummy underneath skinny ribs
common_voice_ja_19779218.mp3	my father obligated me to look after my younger sister
common_voice_ja_19779219.mp3	the ice is so thin that it won't be able to support your weight
common_voice_ja_19779220.mp3	in the afternoon i look through the accumulated documents and return them
common_voice_ja_19779221.mp3	my father bought a watch for me but i don't like it very much
common_voice_ja_19779232.mp3	as a literary editor they are famous as being the most trusted by authors
common_voice_ja_19779233.mp3	it was a cheap way to get rid of the trouble which made everybody very happy
common_voice_ja_19779234.mp3	my father sometimes says and does childish things
common_voice_ja_19779235.mp3	he was unable to come with us because he was sick
common_voice_ja_19779236.mp3	a little west of here is the ocean
common_voice_ja_19779249.mp3	when ice melts it becomes water
common_voice_ja_19779250.mp3	that store is cheap but the food is bad
common_voice_ja_19779251.mp3	his voice is suddenly drowned out by the roar of an evil spirit
common_voice_ja_19779252.mp3	if i weren't so poor i'd buy a car
common_voice_ja_19779253.mp3	poverty still remains a major cause of crime
common_voice_ja_19779259.mp3	she was educated in the united states
common_voice_ja_19779260.mp3	he gave up his studies due to illness
common_voice_ja_19779261.mp3	could i have your phone number please
common_voice_ja_19779262.mp3	hayashi lives in a town with many people
common_voice_ja_19779263.mp3	meeting a famous singer she got carried away
common_voice_ja_19779269.mp3	blow your nose before you meet them
common_voice_ja_19779270.mp3	there will be a japanese test on the twentieth of this month
common_voice_ja_19779271.mp3	it was cloudy all day yesterday
common_voice_ja_19779272.mp3	i wonder what it feels like to be sick
common_voice_ja_19779273.mp3	everyone is waiting for the teacher in the classroom
common_voice_ja_19779284.mp3	i think it is a defective product
common_voice_ja_19779285.mp3	i have time this morning so i'll read the newspaper before leaving home
common_voice_ja_19779286.mp3	the wind scattered the leaves around
common_voice_ja_19779287.mp3	oxygen is supplied to the liver through the hepatic artery and the low pressure portal vein
common_voice_ja_19779288.mp3	it looks like it will be cloudy tomorrow
common_voice_ja_19779294.mp3	while this wasn't the case from the start at the time of surgery i was depressed frightened and had sleepless nights
common_voice_ja_19779295.mp3	she was able to solve the problem with ease
common_voice_ja_19779296.mp3	they talked about a range of issues
common_voice_ja_19779297.mp3	my father is doing very well
common_voice_ja_19779298.mp3	add three spoons of sugar
common_voice_ja_19779299.mp3	please make sure you call us tomorrow morning
common_voice_ja_19779300.mp3	small snowflakes fall fast and large snowflakes flutter down
common_voice_ja_19779301.mp3	after that the old man runs after them crying soaked by the rain
common_voice_ja_19779302.mp3	my father is busy writing a letter
common_voice_ja_19779303.mp3	she has talent rather than beauty
common_voice_ja_19779304.mp3	put your clothes away
common_voice_ja_19779305.mp3	basically i like short poems of these this is the best one
common_voice_ja_19779307.mp3	she bought a computer for her daughter
common_voice_ja_19779308.mp3	i can't eat anything because my teeth hurt
common_voice_ja_19779309.mp3	my father gestured to me to leave the room
common_voice_ja_19779310.mp3	my father often travels overseas on business
common_voice_ja_19779311.mp3	kimura carried my luggage
common_voice_ja_19779312.mp3	a large bag is useful
common_voice_ja_19779313.mp3	my father has recently quit smoking
common_voice_ja_19779314.mp3	she is in search of wealth
common_voice_ja_19779315.mp3	she was freaked out from anxiety
common_voice_ja_19779316.mp3	she has a charming personality
common_voice_ja_19779317.mp3	she hoped that she would be cured of her illness
common_voice_ja_19779318.mp3	throwing something like that down will hit and injure somebody unfortunate
common_voice_ja_19779324.mp3	schools and companies will be closed from may third through may fifth
common_voice_ja_19779325.mp3	using the weakness of the human mind they continue to create self serving evidence
common_voice_ja_19779326.mp3	autumn comes after summer ends
common_voice_ja_19779327.mp3	she may have to retire next month
common_voice_ja_19779338.mp3	my father helped me with my study
common_voice_ja_19779339.mp3	the father carried his son's body out of the room
common_voice_ja_19779340.mp3	cut the vegetables and wash them
common_voice_ja_19779341.mp3	this story is true
common_voice_ja_19779342.mp3	she installed the new electric heater in the room
common_voice_ja_19779348.mp3	i went to university yesterday
common_voice_ja_19779349.mp3	cut the clothes to match the cloth
common_voice_ja_19779350.mp3	upon hearing of her father's sudden death she was deeply saddened
common_voice_ja_19779351.mp3	i listen to the news on the radio every day
common_voice_ja_19779352.mp3	that beautiful woman is kimura
common_voice_ja_19779353.mp3	don't hang on the wall
common_voice_ja_19779354.mp3	don't look down on the poor
common_voice_ja_19779355.mp3	eat rice in a tea bowl
common_voice_ja_19779356.mp3	sleep is the best medicine for a cold
common_voice_ja_19779357.mp3	she was forced to confess
common_voice_ja_19779358.mp3	after dinner she cleared the table
common_voice_ja_19779359.mp3	she makes her living by writing
common_voice_ja_19779360.mp3	please take care not to catch a cold
common_voice_ja_19779361.mp3	she saved a drowning child at the risk of her own life
common_voice_ja_19779362.mp3	she beckoned at me to come in
common_voice_ja_19779363.mp3	i will walk to the station
common_voice_ja_19779364.mp3	cycling tours following the weser bike path or the murren route pass through petershagen
common_voice_ja_19779366.mp3	he took in a war orphan and is raising her as an adopted daughter
common_voice_ja_19779367.mp3	my father should be at home now
common_voice_ja_19779368.mp3	it was amazing that they faced the enemy
common_voice_ja_19779369.mp3	take off your shoes at the entrance
common_voice_ja_19779370.mp3	she had to part with her fur coat
common_voice_ja_19779371.mp3	my father repaired my old watch
common_voice_ja_19779372.mp3	i don't think that being poor is anything to be ashamed of
common_voice_ja_19779373.mp3	i'm going to buy this cup and also this plate
common_voice_ja_19779374.mp3	i would like to express my most sincere apologies for any inappropriate remarks made earlier
common_voice_ja_19779375.mp3	my father grows rice
common_voice_ja_19779376.mp3	make sure you mail this postcard
common_voice_ja_19779377.mp3	keep this room tidy
common_voice_ja_19779383.mp3	i may give up soon and have a nap
common_voice_ja_19779384.mp3	she hoped for forgiveness from her mother
common_voice_ja_19779385.mp3	they couldn't stand it and started yelling and so shooting for the day ended up being canceled
common_voice_ja_19779386.mp3	she tried to please him but it was in vain
common_voice_ja_19779387.mp3	do you think your father is going to change his mind
